Date,Open,High,Low,Close,Volume
2021-01-14,22.0,22.0,22.0,22.0,2500.0
2021-01-18,21.21,22.0,21.21,22.0,1500.0
2021-01-19,0.0,22.0,22.0,22.0,1000.0
2021-01-25,22.5,23.65,21.15,23.49,20000.0
2021-01-27,23.2,23.2,23.2,23.2,4000.0
2021-01-29,24.85,24.85,24.85,24.85,500.0
2021-02-01,23.0,26.0,22.99,26.0,21500.0
2021-02-02,26.99,27.0,24.05,24.05,1500.0
2021-02-03,24.5,24.5,24.5,24.5,2000.0
2021-02-08,23.01,23.01,23.0,23.0,1000.0
2021-02-09,24.7,24.7,22.01,22.01,6000.0
2021-02-12,23.0,23.5,22.99,23.0,3000.0
2021-02-22,23.0,23.0,23.0,23.0,1000.0
2021-02-24,23.5,23.5,23.5,23.5,500.0
2021-02-26,22.11,22.11,22.1,22.1,2500.0
2021-03-01,21.11,21.11,20.45,20.45,8500.0
2021-03-04,20.01,21.0,20.01,21.0,1500.0
2021-03-08,20.41,20.41,20.0,20.0,10500.0
2021-03-09,20.25,20.25,20.0,20.0,3000.0
2021-03-11,19.01,19.01,18.75,18.79,3500.0
2021-03-12,18.99,18.99,18.99,18.99,500.0
2021-03-15,19.98,19.98,19.56,19.56,1500.0
2021-03-18,19.56,19.56,19.56,19.56,500.0
2021-03-19,19.5,19.5,19.5,19.5,1000.0
2021-03-24,19.5,19.5,19.5,19.5,500.0
2021-03-25,0.0,19.5,19.5,19.5,20000.0
2021-04-12,19.5,19.5,19.5,19.5,1000.0
2021-04-13,18.5,18.5,18.5,18.5,1000.0
2021-04-15,19.3,19.3,19.3,19.3,500.0
2021-04-16,20.4,20.74,20.3,20.55,18500.0
2021-04-19,20.7,22.08,20.7,21.94,12000.0
2021-04-20,22.5,22.5,22.5,22.5,500.0
2021-04-29,23.5,24.14,23.5,24.14,5000.0
2021-05-03,23.5,23.5,23.5,23.5,1000.0
2021-05-05,21.75,21.75,21.75,21.75,1000.0
2021-05-17,21.75,21.75,21.75,21.75,500.0
2021-05-18,20.61,20.65,20.6,20.65,8500.0
2021-05-19,20.65,20.65,20.65,20.65,1000.0
2021-05-24,20.95,20.98,19.65,20.05,2500.0
2021-05-25,20.0,20.0,19.0,19.36,2500.0
2021-05-26,19.65,19.65,19.5,19.56,2500.0
2021-05-28,20.98,20.98,20.7,20.7,1000.0
2021-05-31,21.0,21.0,20.5,21.0,1500.0
2021-06-01,21.5,21.5,21.5,21.5,6000.0
2021-06-02,21.5,21.5,21.5,21.5,500.0
2021-06-03,21.5,21.75,21.5,21.5,5000.0
2021-06-04,22.4,23.11,21.85,22.0,31500.0
2021-06-07,22.0,22.01,22.0,22.01,1000.0
2021-06-08,22.01,22.5,21.35,22.5,4000.0
2021-06-09,22.25,23.0,22.25,22.25,14500.0
2021-06-10,23.0,23.15,23.0,23.1,2500.0
2021-06-11,23.0,23.74,23.0,23.5,4500.0
2021-06-14,22.8,22.8,22.5,22.5,1000.0
2021-06-17,22.0,22.0,22.0,22.0,3000.0
2021-06-22,21.5,22.0,21.5,22.0,17000.0
2021-06-25,0.0,22.0,22.0,22.0,15000.0
2021-06-28,22.75,22.75,22.75,22.75,1000.0
2021-07-02,22.74,22.75,22.74,22.75,1500.0
2021-07-05,22.0,22.75,22.0,22.0,17000.0
2021-07-06,0.0,22.0,22.0,22.0,4000.0
2021-07-15,22.0,22.0,22.0,22.0,5000.0
2021-07-16,22.45,22.45,22.45,22.45,500.0
2021-07-19,22.8,23.5,22.8,23.0,1500.0
2021-07-23,24.5,24.5,24.5,24.5,20500.0
2021-07-26,23.91,23.91,23.1,23.1,1000.0
2021-07-27,24.75,24.8,23.0,23.99,8500.0
2021-07-28,24.0,24.0,24.0,24.0,8000.0
2021-07-29,24.0,24.0,24.0,24.0,500.0
2021-08-02,23.5,24.99,23.5,24.7,8500.0
2021-08-03,24.99,25.0,24.99,25.0,7000.0
2021-08-04,24.03,24.2,24.03,24.2,1000.0
2021-08-06,25.65,25.65,25.65,25.65,500.0
2021-08-09,25.74,25.75,25.74,25.75,2500.0
2021-08-10,25.7,25.94,25.5,25.7,5000.0
2021-08-11,25.5,25.5,25.5,25.5,1500.0
2021-08-16,25.0,25.0,24.99,24.99,2000.0
2021-08-17,25.0,25.0,25.0,25.0,500.0
2021-08-20,25.7,26.45,25.7,26.45,1000.0
2021-08-23,26.3,26.3,26.3,26.3,1000.0
2021-08-25,26.45,26.45,26.45,26.45,500.0
2021-08-27,25.8,25.8,25.8,25.8,500.0
2021-09-06,25.8,26.0,25.8,25.87,1500.0
2021-09-07,26.3,26.3,25.87,26.3,20500.0
2021-09-08,26.0,26.0,26.0,26.0,5000.0
2021-09-14,24.1,24.1,24.1,24.1,5000.0
2021-09-28,0.0,24.1,24.1,24.1,20000.0
2021-09-30,24.99,25.8,24.99,25.75,28500.0
2021-10-01,27.49,27.49,25.0,25.95,5500.0
2021-10-05,26.0,26.0,26.0,26.0,500.0
2021-10-06,25.6,25.95,25.6,25.95,1000.0
2021-10-07,26.0,26.0,26.0,26.0,500.0
2021-10-11,0.0,26.0,26.0,26.0,15000.0
2021-10-13,27.0,27.0,25.0,26.0,45000.0
2021-10-14,26.0,26.5,26.0,26.5,11500.0
2021-10-15,0.0,26.5,26.5,26.5,500.0
2021-10-25,0.0,0.0,0.0,25.2,0.0
2021-10-28,26.5,26.5,26.5,26.5,500.0
2021-10-29,0.0,0.0,0.0,26.5,0.0
2021-11-01,25.5,26.5,25.5,25.5,11500.0
2021-11-02,25.6,25.6,25.6,25.6,500.0
2021-11-03,25.9,25.99,25.9,25.93,1500.0
2021-11-04,25.55,25.55,25.5,25.5,1000.0
2021-11-05,25.6,25.6,25.0,25.11,3500.0
2021-11-09,25.15,26.0,25.15,25.64,6000.0
2021-11-10,25.0,25.0,24.5,24.5,3000.0
2021-11-12,25.0,26.29,24.1,25.22,2500.0
2021-11-15,24.25,24.25,24.25,24.25,500.0
2021-11-17,0.0,0.0,0.0,24.26,0.0
2021-11-19,24.9,25.49,24.9,25.49,4000.0
2021-11-23,26.5,26.5,26.5,26.5,500.0
2021-11-24,26.5,27.3,26.5,26.5,12500.0
2021-11-25,26.99,26.99,26.99,26.99,1000.0
2021-11-30,26.99,26.99,26.99,26.99,500.0
2021-12-03,25.99,26.0,25.5,25.97,15000.0
2021-12-06,25.0,25.0,24.05,24.05,2000.0
2021-12-07,25.5,25.5,25.5,25.5,500.0
2021-12-08,25.0,25.0,25.0,25.0,500.0
2021-12-14,24.5,24.5,24.5,24.5,500.0
2021-12-17,26.0,26.0,26.0,26.0,500.0
2021-12-21,27.0,27.95,26.0,27.2,46500.0
2021-12-22,29.0,29.2,27.0,27.41,29500.0
2021-12-23,27.1,27.41,26.75,26.75,17500.0
2021-12-24,0.0,26.75,26.75,26.75,4000.0
2021-12-27,26.2,26.5,26.2,26.5,15500.0
2021-12-28,26.0,26.5,25.75,26.5,35000.0
2021-12-29,25.3,25.3,24.6,24.7,24500.0
2021-12-30,24.7,25.8,24.0,25.8,6000.0
2021-12-31,25.25,26.0,25.25,25.25,4500.0
2022-01-03,25.25,25.25,25.0,25.0,10500.0
2022-01-04,25.4,25.9,25.4,25.5,9500.0
2022-01-05,25.9,26.75,25.9,26.5,3500.0
2022-01-06,27.25,27.4,26.5,26.5,4500.0
2022-01-10,26.75,26.75,26.5,26.75,5500.0
2022-01-11,27.25,27.25,27.25,27.25,500.0
2022-01-12,27.75,27.75,27.25,27.25,11000.0
2022-01-14,26.5,27.59,26.0,26.35,3000.0
2022-01-17,27.15,27.15,27.15,27.15,500.0
2022-01-18,27.5,27.5,27.15,27.5,3500.0
2022-01-21,26.0,26.0,26.0,26.0,500.0
2022-01-25,0.0,26.0,26.0,26.0,7000.0
2022-01-27,26.2,26.5,26.2,26.5,1000.0
2022-01-31,0.0,26.5,26.5,26.5,6000.0
2022-02-01,26.5,26.5,26.5,26.5,1000.0
2022-02-02,27.0,27.0,26.75,27.0,6000.0
2022-02-04,25.0,27.0,25.0,27.0,6500.0
2022-02-08,26.0,26.0,26.0,26.0,500.0
2022-02-10,26.0,26.0,26.0,26.0,5000.0
2022-02-15,26.5,26.5,26.0,26.25,1000.0
2022-02-16,27.0,27.2,27.0,27.1,1500.0
2022-02-17,27.9,27.99,27.9,27.99,1500.0
2022-02-18,27.95,27.95,27.95,27.95,500.0
2022-02-24,25.86,25.86,25.86,25.86,3000.0
2022-02-25,27.25,27.25,26.5,26.99,1500.0
2022-02-28,26.1,26.7,25.55,26.47,4000.0
2022-03-02,25.5,25.55,25.5,25.5,2000.0
2022-03-03,25.5,26.5,25.35,25.75,3000.0
2022-03-04,25.3,25.7,25.0,25.49,3000.0
2022-03-07,24.02,24.02,24.0,24.0,2000.0
2022-03-08,24.0,24.25,24.0,24.1,1500.0
2022-03-09,23.5,24.0,23.5,23.5,2000.0
2022-03-17,25.0,25.0,25.0,25.0,500.0
2022-03-18,26.0,26.0,25.5,25.5,1000.0
2022-03-21,24.5,24.5,24.1,24.28,1500.0
2022-03-25,25.5,26.0,24.0,24.97,3000.0
2022-03-28,24.5,24.5,24.5,24.5,500.0
2022-03-29,24.6,24.6,24.55,24.55,1000.0
2022-03-30,23.5,24.0,23.25,24.0,3000.0
2022-03-31,24.7,25.0,24.7,25.0,2000.0
2022-04-01,25.4,26.4,25.4,25.9,1500.0
2022-04-05,25.5,25.5,25.5,25.5,500.0
2022-04-08,25.25,25.25,25.25,25.25,500.0
2022-04-11,25.92,26.0,23.4,25.0,11000.0
2022-04-12,25.0,25.0,25.0,25.0,500.0
2022-04-13,25.0,25.0,25.0,25.0,1000.0
2022-04-14,25.0,25.0,25.0,25.0,500.0
2022-04-15,25.0,25.0,25.0,25.0,1000.0
2022-04-19,25.25,25.25,25.25,25.25,500.0
2022-04-20,25.0,26.99,25.0,25.7,3500.0
2022-04-26,25.4,25.4,25.4,25.4,1000.0
2022-04-27,25.69,25.69,25.69,25.69,500.0
2022-05-06,24.1,24.45,23.77,23.97,15000.0
2022-05-09,23.3,24.5,23.0,23.75,4000.0
2022-05-11,23.25,23.45,23.25,23.35,1000.0
2022-05-12,21.6,22.99,21.6,22.99,4000.0
2022-05-13,24.39,24.39,24.39,24.39,500.0
2022-05-16,22.9,22.9,22.6,22.6,1000.0
2022-05-17,22.2,23.5,22.2,23.5,2000.0
2022-05-19,22.5,22.5,22.5,22.5,500.0
2022-05-20,22.9,22.9,22.9,22.9,500.0
2022-05-24,22.0,22.0,22.0,22.0,1000.0
2022-05-26,22.0,22.0,21.2,21.2,2500.0
2022-05-27,22.0,22.79,21.52,21.52,2500.0
2022-05-30,22.85,23.1,22.85,22.95,2000.0
2022-05-31,22.5,22.5,22.5,22.5,1000.0
2022-06-01,22.2,22.2,22.0,22.0,6500.0
2022-06-02,21.5,22.7,21.5,22.55,2000.0
2022-06-03,24.0,24.0,24.0,24.0,500.0
2022-06-07,25.7,25.7,23.0,23.5,2000.0
2022-06-08,23.9,25.2,23.9,24.55,2000.0
2022-06-09,26.35,26.35,23.15,23.15,3500.0
2022-06-10,0.0,23.15,23.15,23.15,500.0
2022-06-14,23.15,23.15,23.15,23.15,500.0
2022-06-21,22.8,22.8,22.8,22.8,500.0
2022-06-23,22.25,22.25,22.25,22.25,1000.0
2022-06-24,0.0,22.25,22.25,22.25,500.0
2022-06-27,21.11,21.15,21.11,21.15,1500.0
2022-06-28,22.5,22.73,22.5,22.73,16500.0
2022-06-29,21.18,24.3,21.18,23.57,2500.0
2022-06-30,23.9,24.53,23.9,24.14,1500.0
2022-07-01,25.0,25.2,25.0,25.0,2000.0
2022-07-04,26.8,26.8,26.8,26.8,500.0
2022-07-05,24.79,24.79,24.79,24.79,2000.0
2022-07-06,23.5,23.6,23.5,23.6,1500.0
2022-07-07,23.1,25.37,23.1,24.61,3500.0
2022-07-13,23.5,23.5,22.77,22.77,1500.0
2022-07-18,24.0,24.0,24.0,24.0,500.0
2022-07-19,22.25,22.25,22.2,22.2,1000.0
2022-07-20,21.1,22.0,21.0,22.0,1500.0
2022-07-25,21.99,23.6,21.99,22.8,1000.0
2022-07-26,24.0,24.0,24.0,24.0,500.0
2022-07-28,25.0,25.0,25.0,25.0,500.0
2022-07-29,23.13,24.75,23.13,24.73,1500.0
2022-08-05,24.75,24.75,24.75,24.75,1000.0
2022-08-10,25.25,25.25,25.0,25.0,2000.0
2022-08-12,24.11,24.11,24.11,24.11,1000.0
2022-08-15,0.0,24.11,24.11,24.11,1000.0
2022-08-19,24.25,24.25,24.25,24.25,2000.0
2022-08-23,24.0,24.0,24.0,24.0,500.0
2022-08-25,25.0,25.0,25.0,25.0,1000.0
2022-08-26,23.13,24.0,23.13,23.99,7500.0
2022-08-31,23.05,25.75,22.75,25.5,4000.0
2022-09-01,23.99,25.75,23.99,25.75,1000.0
2022-09-02,23.9,26.99,23.9,26.99,3000.0
2022-09-05,25.25,25.25,25.25,25.25,1000.0
2022-09-06,26.7,26.7,25.0,25.0,1500.0
2022-09-07,26.4,26.4,26.4,26.4,500.0
2022-09-09,26.99,26.99,26.99,26.99,500.0
2022-09-12,25.0,25.0,24.97,24.97,2500.0
2022-09-13,25.38,25.39,25.38,25.39,1000.0
2022-09-14,25.0,25.0,25.0,25.0,500.0
2022-09-19,23.15,23.15,23.15,23.15,500.0
2022-09-20,24.5,24.5,24.5,24.5,500.0
2022-10-03,25.5,25.5,24.9,24.9,3000.0
2022-10-04,26.75,26.75,24.5,24.5,3000.0
2022-10-05,24.0,24.0,24.0,24.0,500.0
2022-10-06,24.48,25.5,24.48,25.42,17000.0
2022-10-07,25.45,25.45,25.0,25.0,5500.0
2022-10-10,24.5,25.5,24.5,25.16,5000.0
2022-10-11,25.0,25.5,24.0,25.13,63500.0
2022-10-12,26.0,26.0,25.0,25.08,34500.0
2022-10-13,25.0,25.5,24.95,25.38,54500.0
2022-10-21,24.1,24.38,24.0,24.0,5500.0
2022-10-27,23.99,24.1,23.99,24.0,56500.0
2022-10-28,0.0,24.0,24.0,24.0,1000.0
2022-10-31,24.0,24.0,24.0,24.0,1000.0
2022-11-10,24.5,25.8,24.5,25.8,12500.0
2022-11-11,26.9,27.73,26.9,27.73,18000.0
2022-11-14,26.6,27.73,26.51,26.51,2000.0
2022-11-16,27.25,28.49,27.25,28.49,35000.0
2022-11-17,29.4,30.62,29.4,30.59,35500.0
2022-11-18,31.89,32.88,31.89,32.88,94000.0
2022-11-21,32.2,32.2,31.25,31.25,3500.0
2022-11-22,31.25,31.25,31.25,31.25,2000.0
2022-11-23,33.0,33.0,33.0,33.0,2000.0
2022-11-25,30.6,32.46,30.53,30.54,6000.0
2022-11-28,28.26,30.98,28.26,30.98,1000.0
2022-11-29,28.66,28.66,28.66,28.66,500.0
2022-11-30,26.53,29.99,26.52,27.25,3000.0
2022-12-05,25.5,26.0,25.25,26.0,1500.0
2022-12-06,26.0,26.0,26.0,26.0,500.0
2022-12-12,25.0,25.99,24.51,25.99,1500.0
2022-12-13,24.55,24.55,24.1,24.1,1500.0
2022-12-16,0.0,24.1,24.1,24.1,500.0
2022-12-19,25.89,25.9,25.5,25.5,2500.0
2022-12-21,24.5,24.5,23.59,23.59,21000.0
2022-12-23,25.3,25.3,25.3,25.3,500.0
2022-12-27,24.01,24.01,24.0,24.0,2500.0
2022-12-28,24.99,25.8,23.5,25.8,65000.0
2023-01-02,27.54,27.73,26.51,27.14,4500.0
2023-01-05,25.11,25.15,25.11,25.15,5500.0
2023-01-06,25.15,25.15,25.15,25.15,1000.0
2023-01-11,25.25,25.25,24.05,25.0,4500.0
2023-01-12,26.75,26.87,26.75,26.87,9500.0
2023-01-13,28.87,28.87,28.87,28.87,500.0
2023-01-16,26.71,26.71,26.71,26.71,14000.0
2023-01-17,25.01,26.71,24.8,24.8,2000.0
2023-01-19,26.64,26.65,26.64,26.65,1000.0
2023-01-20,27.84,27.84,27.84,27.84,500.0
2023-01-26,25.76,28.0,25.76,27.0,4000.0
2023-01-27,27.0,27.0,27.0,27.0,500.0
2023-02-02,27.99,29.0,27.99,28.7,3000.0
2023-02-09,27.5,27.5,27.5,27.5,2000.0
2023-02-10,0.0,27.5,27.5,27.5,2000.0
2023-02-22,28.24,29.56,28.24,29.56,9500.0
2023-02-23,0.0,29.56,29.56,29.56,6000.0
2023-02-27,31.5,31.5,31.5,31.5,500.0
2023-02-28,32.7,32.75,32.7,32.75,3500.0
2023-03-01,30.3,30.3,30.3,30.3,5500.0
2023-03-02,30.85,31.0,30.85,31.0,2500.0
2023-03-03,30.0,30.0,30.0,30.0,2500.0
2023-03-08,27.75,27.75,27.75,27.75,500.0
2023-03-09,26.0,26.0,26.0,26.0,500.0
2023-03-10,27.5,27.5,27.5,27.5,500.0
2023-03-13,29.5,29.56,28.26,28.27,19500.0
2023-03-15,29.0,29.0,29.0,29.0,500.0
2023-03-16,29.25,29.5,29.25,29.5,1500.0
2023-03-17,27.3,29.7,27.3,27.35,25000.0
2023-03-22,27.25,29.25,27.25,27.5,2500.0
2023-03-24,26.0,26.0,26.0,26.0,500.0
2023-03-27,25.0,25.0,25.0,25.0,500.0
2023-03-29,26.87,26.87,26.87,26.87,1000.0
2023-03-30,27.0,28.87,27.0,27.94,2000.0
2023-03-31,29.0,29.0,27.01,27.1,10500.0
2023-04-04,29.0,29.0,27.9,29.0,11000.0
2023-04-05,30.5,30.5,26.85,27.21,2500.0
2023-04-07,25.75,25.75,25.5,25.58,15000.0
2023-04-12,25.0,25.0,25.0,25.0,500.0
2023-04-13,24.26,24.26,24.01,24.14,1000.0
2023-04-18,24.0,24.0,24.0,24.0,500.0
2023-04-27,23.79,25.75,23.79,25.75,1000.0
2023-04-28,26.0,26.5,26.0,26.22,9000.0
2023-05-02,24.26,24.26,24.26,24.26,7000.0
2023-05-03,25.25,25.5,23.5,23.83,7500.0
